id,city,customerid,date,lastname,name,orderid,productid,quantity,region,returnamount,returnquantity,returnstatus,sales,state,zip,user_id
4805,Philadelphia,17455,7/13/17,Hamilton,Mark,141168,104804,9,East,0,0,0,91.008,PA,19140,6
4806,Los Angeles,18430,11/22/15,Gelder,Nathan,137708,104805,2,West,0,0,0,37.94,CA,90008,6
4807,Los Angeles,18430,11/22/15,Gelder,Nathan,142514,104806,10,West,0,0,0,42.8,CA,90008,6
4808,Los Angeles,18430,11/22/15,Gelder,Nathan,142515,104807,3,West,0,0,0,33.63,CA,90008,6
4809,Philadelphia,19210,11/23/14,Breyer,Phillip,149055,104808,3,East,0,0,0,62.808,PA,19134,6
4810,Eau Claire,19450,12/27/15,Eichhorn,Richard,156398,104809,4,Central,0,0,0,195.64,WI,54703,6
4811,Eau Claire,19450,12/27/15,Eichhorn,Richard,156399,104810,2,Central,0,0,0,239.9,WI,54703,6
4812,Philadelphia,14110,11/14/16,Barchas,Eugene,121370,104811,3,East,0,0,0,380.058,PA,19134,6
4813,Philadelphia,14110,11/14/16,Barchas,Eugene,126182,104812,4,East,0,0,0,1199.976,PA,19134,6
4814,Philadelphia,14110,11/14/16,Barchas,Eugene,126183,104813,3,East,0,0,0,48.576,PA,19134,6
4815,Los Angeles,21625,5/8/16,Brown,Trudy,111696,104814,3,West,0,0,0,17.94,CA,90004,6
4816,Philadelphia,17695,12/26/14,Gnade,Maureen,139598,104815,3,East,0,0,0,18.264,PA,19134,6
4817,Philadelphia,17695,12/26/14,Gnade,Maureen,144414,104816,2,East,0,0,0,34.656,PA,19134,6
4818,Philadelphia,17695,12/26/14,Gnade,Maureen,144415,104817,2,East,0,0,0,81.552,PA,19134,6
4819,Philadelphia,17695,12/26/14,Gnade,Maureen,144416,104818,4,East,0,0,0,227.136,PA,19134,6
4820,Norwich,17125,6/8/17,Willingham,Liz,122255,104819,2,East,0,0,0,10.36,CT,6360,6
4821,San Antonio,19120,4/7/15,Fuller,Peter,140025,104820,8,Central,0,0,0,463.248,TX,78207,6
4822,San Antonio,19120,4/7/15,Fuller,Peter,144846,104821,6,Central,0,0,0,383.952,TX,78207,6
4823,Yuma,18565,7/10/16,Zandusky,Nick,134222,104822,6,West,0,0,0,44.856,AZ,85364,6
4824,Columbus,12205,11/21/16,Kastensmidt,Chloris,140018,104823,7,East,0,0,0,30.345,OH,43229,6
4825,Columbus,12205,11/21/16,Kastensmidt,Chloris,144842,104824,3,East,0,0,0,127.554,OH,43229,6
4826,Columbus,12205,11/21/16,Kastensmidt,Chloris,144843,104825,3,East,0,0,0,77.952,OH,43229,6
4827,Los Angeles,15610,11/12/17,Epp,Jim,136707,104826,4,West,0,0,0,14.016,CA,90036,6
4828,Richmond,15145,11/1/14,OBriant,Jack,152562,104827,2,South,0,0,0,69.52,KY,40475,6
4829,Richmond,15145,11/1/14,OBriant,Jack,157390,104828,3,South,0,0,0,5.64,KY,40475,6
4830,New York City,21220,5/15/16,Thornton,Thomas,152408,104829,3,East,0,0,0,13.776,NY,10035,6
4831,Wausau,17365,11/7/14,Schnelling,Maribeth,120278,104830,6,Central,0,0,0,245.88,WI,54401,6
4832,Wausau,17365,11/7/14,Schnelling,Maribeth,125109,104831,3,Central,0,0,0,36.63,WI,54401,6
4833,Wausau,17365,11/7/14,Schnelling,Maribeth,125110,104832,2,Central,0,0,0,22.58,WI,54401,6
4834,Wausau,17365,11/7/14,Schnelling,Maribeth,125111,104833,3,Central,0,0,0,12.39,WI,54401,6
4835,San Francisco,18175,10/5/17,Pelletier,Mike,167661,104834,5,West,0,0,0,39.92,CA,94110,6
4836,San Francisco,18175,10/5/17,Pelletier,Mike,172496,104835,2,West,0,0,0,61.96,CA,94110,6
4837,San Francisco,18175,10/5/17,Pelletier,Mike,172497,104836,4,West,0,0,0,19.936,CA,94110,6
4838,Dublin,14350,6/1/17,Harton,Fred,106831,104837,2,East,0,0,0,3.798,OH,43017,6
4839,Dublin,14350,6/1/17,Harton,Fred,111669,104838,6,East,0,0,0,27.744,OH,43017,6
4840,Dublin,14350,6/1/17,Harton,Fred,111670,104839,4,East,0,0,0,158.376,OH,43017,6
4841,Henderson,20050,11/20/17,CompanyA,Sample,154123,104840,2,South,0,0,0,27.58,KY,42420,6
4842,Bowling Green,18520,12/23/16,Murray,Neoma,136049,104841,3,East,0,0,0,5.553,OH,43402,6
4843,Memphis,15280,9/29/17,OCarroll,Jas,123244,104842,5,South,0,0,0,243.92,TN,38109,6
4844,Lakewood,12475,11/7/16,Chapman,Cindy,139388,104843,4,East,0,0,0,14.96,NJ,8701,6
4845,Los Angeles,17515,4/4/14,Zewe,Mary,128685,104844,2,West,0,0,0,7.184,CA,90008,6
4846,Rochester,17830,7/23/15,Seite,Melanie,124044,104845,3,East,0,0,0,10.512,NY,14609,6
4847,Salem,14620,6/25/14,Kelly,Grace,164469,104846,5,West,0,0,0,263.96,OR,97301,6
4848,Salem,14620,6/25/14,Kelly,Grace,169316,104847,11,West,0,0,0,71.632,OR,97301,6
4849,Salem,14620,6/25/14,Kelly,Grace,169317,104848,1,West,0,0,0,9.328,OR,97301,6
4850,Pasco,17275,9/8/14,Crier,Marc,107818,104849,2,West,0,0,0,5.88,WA,99301,6
4851,Pasco,17275,9/8/14,Crier,Marc,112668,104850,5,West,0,0,0,975.92,WA,99301,6
4852,Pasco,17275,9/8/14,Crier,Marc,112669,104851,8,West,0,0,0,303.84,WA,99301,6
4853,Pasco,17275,9/8/14,Crier,Marc,112670,104852,6,West,0,0,0,485.88,WA,99301,6
4854,Oakland,17155,12/12/14,Haushalter,Logan,118173,104853,3,West,0,0,0,12.54,CA,94601,6
4855,Oakland,17155,12/12/14,Haushalter,Logan,118174,104854,3,West,0,0,0,8.94,CA,94601,6
4856,Oakland,17155,12/12/14,Haushalter,Logan,118175,104855,3,West,0,0,0,9.24,CA,94601,6
4857,Los Angeles,19150,1/13/15,Brown,Philip,137526,104856,3,West,0,0,0,70.008,CA,90004,6
4858,Los Angeles,19150,1/13/15,Brown,Philip,142383,104857,4,West,0,0,0,77.6,CA,90004,6
4859,Los Angeles,19150,1/13/15,Brown,Philip,142384,104858,9,West,0,0,0,464.85,CA,90004,6
4860,Oak Park,20140,12/15/17,Shifley,Saphhira,136063,104859,7,Central,0,0,0,10.192,IL,60302,6
4861,Morristown,14620,12/18/16,Kelly,Grace,101546,104860,2,East,0,0,0,1793.98,NJ,7960,6
4862,Austin,14455,4/11/14,Mitchum,Gary,138940,104861,6,Central,0,0,0,758.352,TX,78745,6
4863,New York City,19975,11/10/16,Hughsby,Sally,125164,104862,1,East,0,0,0,20.368,NY,10011,6
4864,New York City,19975,11/10/16,Hughsby,Sally,130027,104863,3,East,0,0,0,49.848,NY,10011,6
4865,New York City,20725,6/26/17,Cartwright,Steven,163531,104864,3,East,0,0,0,239.97,NY,10024,6
4866,Seattle,21070,11/13/17,Trevino,Ted,122490,104865,6,West,0,0,0,2404.704,WA,98103,6
4867,Seattle,21070,11/13/17,Trevino,Ted,127356,104866,11,West,0,0,0,563.024,WA,98103,6
4868,Seattle,21070,11/13/17,Trevino,Ted,127357,104867,3,West,0,0,0,344.91,WA,98103,6
4869,Seattle,21070,11/13/17,Trevino,Ted,127358,104868,3,West,0,0,0,8.64,WA,98103,6
4870,Lancaster,20440,11/24/17,Chance,Shaun,131366,104869,2,East,0,0,0,89.988,PA,17602,6
4871,Lancaster,20440,11/24/17,Chance,Shaun,136236,104870,7,East,0,0,0,229.544,PA,17602,6
4872,Houston,16645,5/23/17,Lonsdale,Ken,164042,104871,2,Central,0,0,0,1.824,TX,77095,6
4873,Houston,16645,5/23/17,Lonsdale,Ken,168914,104872,5,Central,0,0,0,18.32,TX,77095,6
4874,Houston,16645,5/23/17,Lonsdale,Ken,168915,104873,3,Central,0,0,0,48.816,TX,77095,6
4875,Houston,16645,5/23/17,Lonsdale,Ken,168916,104874,1,Central,0,0,0,1.188,TX,77095,6
4876,Columbus,16390,12/2/14,Nockton,Katherine,132864,104875,5,East,0,0,0,119.8,OH,43229,6
4877,Durham,20155,10/3/14,Luxemburg,Sara,155817,104876,2,South,0,0,0,61.568,NC,27707,6
4878,Durham,20155,10/3/14,Luxemburg,Sara,160694,104877,3,South,0,0,0,6.192,NC,27707,6
4879,Pensacola,19240,7/29/16,Wener,Pierre,131891,104878,3,South,0,0,0,2.214,FL,32503,6
4880,Henderson,21175,11/2/17,Boland,Thomas,143567,104879,2,South,0,0,0,5.32,KY,42420,6
4881,Henderson,21175,11/2/17,Boland,Thomas,148447,104880,4,South,0,0,0,975.92,KY,42420,6
4882,Henderson,21175,11/2/17,Boland,Thomas,148448,104881,9,South,0,0,0,2249.91,KY,42420,6
4883,Henderson,21175,11/2/17,Boland,Thomas,148449,104882,4,South,0,0,0,59.92,KY,42420,6
4884,Anaheim,10210,3/8/17,Hwang,Alan,104080,104883,5,West,0,0,0,171.2,CA,92804,6
4885,Anaheim,10210,3/8/17,Hwang,Alan,108964,104884,2,West,0,0,0,3.36,CA,92804,6
4886,Detroit,20695,12/16/14,Chapman,Steve,151379,104885,5,Central,0,0,0,114.2,MI,48227,6
4887,Marietta,19345,11/28/16,Ferguson,Randy,163167,104886,3,South,0,0,0,182.67,GA,30062,6
4888,Marietta,19345,11/28/16,Ferguson,Randy,168054,104887,6,South,0,0,0,101.7,GA,30062,6
4889,Marietta,19345,11/28/16,Ferguson,Randy,168055,104888,3,South,0,0,0,1126.02,GA,30062,6
4890,Marietta,19345,11/28/16,Ferguson,Randy,168056,104889,6,South,0,0,0,1263.3,GA,30062,6
4891,Seattle,13765,12/23/16,Hooks,Edward,135776,104890,3,West,0,0,0,8.82,WA,98103,6
4892,Seattle,13765,12/23/16,Hooks,Edward,140667,104891,2,West,0,0,0,37.94,WA,98103,6
4893,Seattle,13765,12/23/16,Hooks,Edward,140668,104892,2,West,0,0,0,4.2,WA,98103,6
4894,Seattle,13765,12/23/16,Hooks,Edward,140669,104893,2,West,0,0,0,227.28,WA,98103,6
4895,Seattle,13765,12/23/16,Hooks,Edward,140670,104894,1,West,0,0,0,47.9,WA,98103,6
4896,Seattle,13765,12/23/16,Hooks,Edward,140671,104895,2,West,0,0,0,61.96,WA,98103,6
4897,Seattle,13765,12/23/16,Hooks,Edward,140672,104896,4,West,0,0,0,1117.92,WA,98103,6
4898,Parma,10660,10/15/14,Chung,Anna,122021,104897,2,East,0,0,0,183.372,OH,44134,6
4899,Parma,10660,10/15/14,Chung,Anna,126919,104898,2,East,0,0,0,7.968,OH,44134,6
4900,Gresham,20470,8/22/16,Gordon,Sheri,130484,104899,8,West,0,0,0,26.352,OR,97030,6
4901,Anaheim,12310,12/17/17,Abelman,Christine,120936,104900,4,West,0,0,0,481.32,CA,92804,6
4902,Anaheim,12310,12/17/17,Abelman,Christine,125837,104901,1,West,0,0,0,13.98,CA,92804,6
4903,New York City,20395,3/7/17,Hopkins,Shahid,110884,104902,6,East,0,0,0,25.92,NY,10035,6
4904,New York City,20395,3/7/17,Hopkins,Shahid,115787,104903,3,East,0,0,0,91.59,NY,10035,6
4905,Houston,17605,12/1/14,Connell,Matt,161613,104904,3,Central,0,0,0,674.058,TX,77070,6
4906,Concord,15610,10/14/14,Epp,Jim,146353,104905,4,East,0,0,0,22.92,NH,3301,6
4907,Concord,15610,10/14/14,Epp,Jim,151259,104906,5,East,0,0,0,269.9,NH,3301,6
4908,Fairfield,17530,11/18/14,Skach,MaryBeth,133809,104907,8,East,0,0,0,11.808,OH,45014,6
4909,Fairfield,17530,11/18/14,Skach,MaryBeth,138717,104908,2,East,0,0,0,9.588,OH,45014,6
4910,Johnson City,11710,1/14/17,Hoffman,Brosina,127306,104909,3,South,0,0,0,18.336,TN,37604,6
4911,Johnson City,11710,1/14/17,Hoffman,Brosina,132216,104910,7,South,0,0,0,36.288,TN,37604,6
4912,Johnson City,11710,1/14/17,Hoffman,Brosina,132217,104911,2,South,0,0,0,111.984,TN,37604,6
4913,Johnson City,11710,1/14/17,Hoffman,Brosina,132218,104912,5,South,0,0,0,5.97,TN,37604,6
4914,Johnson City,11710,1/14/17,Hoffman,Brosina,132219,104913,2,South,0,0,0,2.508,TN,37604,6
4915,Seattle,17725,9/24/15,Engle,Max,161830,104914,2,West,0,0,0,35.96,WA,98105,6
4916,Seattle,17725,9/24/15,Engle,Max,166745,104915,3,West,0,0,0,14.952,WA,98105,6
4917,League City,17305,10/9/17,Bertelson,Maria,163125,104916,7,Central,0,0,0,67.144,TX,77573,6
4918,League City,17305,10/9/17,Bertelson,Maria,168042,104917,3,Central,0,0,0,254.058,TX,77573,6
4919,Gaithersburg,11575,1/2/16,Murry,Brendan,165222,104918,3,East,0,0,0,173.94,MD,20877,6
4920,Gaithersburg,11575,1/2/16,Murry,Brendan,165223,104919,2,East,0,0,0,231.98,MD,20877,6
4921,Chicago,20575,8/19/17,Cooley,Sonia,101728,104920,2,Central,0,0,0,2.296,IL,60653,6
4922,Huntsville,18115,12/25/17,Hernandez,Mick,114055,104921,2,South,0,0,0,96.08,AL,35810,6
4923,Huntsville,18115,12/25/17,Hernandez,Mick,118977,104922,2,South,0,0,0,3.62,AL,35810,6
4924,Huntsville,18115,12/25/17,Hernandez,Mick,118978,104923,6,South,0,0,0,629.1,AL,35810,6
4925,Huntsville,18115,12/25/17,Hernandez,Mick,118979,104924,2,South,0,0,0,90.48,AL,35810,6
4926,Lawrence,10345,9/10/17,Russell,Alex,126438,104925,2,East,0,0,0,14.88,MA,1841,6
4927,Chicago,17500,10/19/17,ORourke,Mary,117653,104926,1,Central,0,0,0,91.275,IL,60623,6
4928,Fairfield,10180,12/1/17,Dominguez,Alan,143245,104927,3,East,0,0,0,19.44,CT,6824,6
4929,Fairfield,10180,12/1/17,Dominguez,Alan,148173,104928,3,East,0,0,0,897.15,CT,6824,6
4930,New York City,16345,9/2/14,Ducich,Katherine,138828,104929,5,East,0,0,0,57.75,NY,10009,6
4931,New York City,16345,9/2/14,Ducich,Katherine,143758,104930,3,East,0,0,0,14.94,NY,10009,6
4932,Seattle,14215,3/25/17,McAdams,Filia,143651,104931,2,West,0,0,0,23.1,WA,98103,6
4933,Aurora,21910,9/28/15,Carroll,Zuschuss,106978,104932,1,West,0,0,0,12.536,CO,80013,6
4934,Aurora,21910,9/28/15,Carroll,Zuschuss,111911,104933,2,West,0,0,0,1.08,CO,80013,6
4935,Aurora,21910,9/28/15,Carroll,Zuschuss,111912,104934,3,West,0,0,0,4.512,CO,80013,6
4936,Lehi,16300,3/15/15,Seio,Karen,155124,104935,3,West,0,0,0,16.776,UT,84043,6
4937,Tuscaloosa,13390,1/6/17,Pardue,Dennis,150931,104936,7,South,0,0,0,33.74,AL,35401,6
4938,San Francisco,11605,1/13/14,Dahlen,Brian,157147,104937,5,West,0,0,0,1325.85,CA,94109,6
4939,San Francisco,11605,1/13/14,Dahlen,Brian,162085,104938,3,West,0,0,0,333.999,CA,94109,6
4940,San Francisco,11605,1/13/14,Dahlen,Brian,162086,104939,5,West,0,0,0,19.9,CA,94109,6
4941,Wilmington,15100,2/6/15,Liston,Ivan,156482,104940,9,East,0,0,0,1268.82,DE,19805,6
4942,Wilmington,15100,2/6/15,Liston,Ivan,161423,104941,4,East,0,0,0,283.92,DE,19805,6
4943,Wilmington,15100,2/6/15,Liston,Ivan,161424,104942,2,East,0,0,0,5.68,DE,19805,6
4944,Lafayette,17095,12/21/17,Preis,Liz,106782,104943,1,Central,0,0,0,375.34,IN,47905,6
4945,Redondo Beach,15985,9/5/16,Holt,Joseph,151372,104944,2,West,0,0,0,96.08,CA,90278,6
4946,Redondo Beach,15985,9/5/16,Holt,Joseph,156317,104945,2,West,0,0,0,11.68,CA,90278,6
4947,Redondo Beach,15985,9/5/16,Holt,Joseph,156318,104946,2,West,0,0,0,4.36,CA,90278,6
4948,Seattle,16015,10/4/14,Daniels,Joy,102085,104947,4,West,0,0,0,29.24,WA,98115,6
4949,Los Angeles,11320,11/27/17,Donatelli,Bill,112073,104948,7,West,0,0,0,117.488,CA,90045,6
4950,Los Angeles,11320,11/27/17,Donatelli,Bill,112074,104949,3,West,0,0,0,18.84,CA,90045,6
4951,New York City,13330,10/28/16,Leinenbach,Denise,125815,104950,3,East,0,0,0,12.42,NY,10009,6
4952,Royal Oak,18415,6/9/15,Cano,Nathan,144190,104951,2,Central,0,0,0,12.96,MI,48073,6
4953,San Francisco,10225,12/8/17,Schoenberger,Alan,117926,104952,1,West,0,0,0,69.48,CA,94109,6
4954,New York City,17980,3/16/15,Stewart,Michael,153906,104953,2,East,0,0,0,85.9,NY,10009,6
4955,North Las Vegas,21205,6/9/14,Seio,Thomas,160262,104954,7,West,0,0,0,18.06,NV,89031,6
4956,North Las Vegas,21205,6/9/14,Seio,Thomas,165217,104955,3,West,0,0,0,79.14,NV,89031,6
4957,North Las Vegas,21205,6/9/14,Seio,Thomas,165218,104956,2,West,0,0,0,37.4,NV,89031,6
4958,Carrollton,15730,3/20/15,Kamberova,Joe,127607,104957,2,Central,0,0,0,2.512,TX,75007,6
4959,Carrollton,15730,3/20/15,Kamberova,Joe,132565,104958,9,Central,0,0,0,18.864,TX,75007,6
4960,Los Angeles,21535,11/18/16,Collins,Tracy,166226,104959,1,West,0,0,0,61.192,CA,90008,6
4961,Los Angeles,21535,11/18/16,Collins,Tracy,171186,104960,1,West,0,0,0,67.84,CA,90008,6
4962,Seattle,10015,3/7/14,Bergman,Aaron,156587,104961,1,West,0,0,0,48.712,WA,98103,6
4963,Seattle,10015,3/7/14,Bergman,Aaron,161549,104962,3,West,0,0,0,17.94,WA,98103,6
4964,Seattle,10015,3/7/14,Bergman,Aaron,161550,104963,3,West,0,0,0,242.94,WA,98103,6
4965,Fort Lauderdale,13000,5/15/16,Powers,Darren,141180,104964,4,South,0,0,0,7.764,FL,33311,6
4966,Columbia,12745,5/25/15,Yedwab,Craig,109708,104965,4,South,0,0,0,467.04,TN,38401,6
4967,Providence,11455,8/2/15,Eason,Brad,122406,104966,3,East,0,0,0,128.85,RI,2908,6
4968,Providence,11455,8/2/15,Eason,Brad,127373,104967,2,East,0,0,0,8.4,RI,2908,6
4969,Providence,11455,8/2/15,Eason,Brad,127374,104968,2,East,0,0,0,199.98,RI,2908,6
4970,Providence,11455,8/2/15,Eason,Brad,127375,104969,1,East,0,0,0,110.98,RI,2908,6
4971,Jacksonville,16555,11/6/16,Lampkin,Kelly,153815,104970,2,South,0,0,0,207.984,FL,32216,6
4972,Jacksonville,16555,11/6/16,Lampkin,Kelly,158786,104971,2,South,0,0,0,36.112,FL,32216,6
4973,Jacksonville,16555,11/6/16,Lampkin,Kelly,158787,104972,2,South,0,0,0,35.568,FL,32216,6
4974,Jacksonville,16555,11/6/16,Lampkin,Kelly,158788,104973,2,South,0,0,0,88.768,FL,32216,6
4975,Oceanside,19045,11/7/16,Sewall,Penelope,164896,104974,2,West,0,0,0,12.9,CA,92054,6
4976,Jacksonville,16210,9/18/15,Ritter,Justin,142202,104975,9,South,0,0,0,717.12,FL,32216,6
4977,New York City,10210,12/7/15,Hwang,Alan,165050,104976,5,East,0,0,0,21.36,NY,10024,6
4978,New York City,10210,12/7/15,Hwang,Alan,170027,104977,2,East,0,0,0,6.688,NY,10024,6
4979,New York City,10210,12/7/15,Hwang,Alan,170028,104978,6,East,0,0,0,773.94,NY,10024,6
4980,Chicago,19630,12/9/16,Williams,Rob,131114,104979,3,Central,0,0,0,20.568,IL,60610,6
4981,Chicago,19630,12/9/16,Williams,Rob,136094,104980,2,Central,0,0,0,4.356,IL,60610,6
4982,Chicago,19630,12/9/16,Williams,Rob,136095,104981,4,Central,0,0,0,19.04,IL,60610,6
4983,Huntington Beach,10075,11/16/14,Hart,Adam,160066,104982,2,West,0,0,0,5.22,CA,92646,6
4984,San Diego,15070,11/6/16,Maddox,Irene,114908,104983,3,West,0,0,0,84.84,CA,92105,6
4985,Nashville,12760,9/6/15,Kinney,Cyma,160696,104984,5,South,0,0,0,7.24,TN,37211,6
4986,New York City,10390,9/3/14,Goldenen,Allen,125171,104985,5,East,0,0,0,14.4,NY,10009,6
4987,Colorado Springs,12700,4/24/16,Leslie,Craig,149279,104986,3,West,0,0,0,15.552,CO,80906,6
4988,Colorado Springs,12700,4/24/16,Leslie,Craig,154266,104987,6,West,0,0,0,1325.76,CO,80906,6
4989,Colorado Springs,12700,4/24/16,Leslie,Craig,154267,104988,2,West,0,0,0,3.108,CO,80906,6
4990,San Francisco,10930,8/31/17,Wiediger,Arthur,107321,104989,3,West,0,0,0,6.672,CA,94110,6
4991,San Francisco,10930,8/31/17,Wiediger,Arthur,112311,104990,4,West,0,0,0,689.408,CA,94110,6
4992,Chicago,14965,12/7/17,Goldwyn,Henry,122714,104991,5,Central,0,0,0,1889.99,IL,60653,6
4993,Memphis,19645,12/18/15,Barroso,Robert,153038,104992,8,South,0,0,0,55.936,TN,38109,6
4994,Memphis,19645,12/18/15,Barroso,Robert,158031,104993,8,South,0,0,0,18.432,TN,38109,6
4995,Memphis,19645,12/18/15,Barroso,Robert,158032,104994,5,South,0,0,0,20.32,TN,38109,6
4996,New York City,20035,11/4/14,Zeldin,Sam,137222,104995,4,East,0,0,0,52.064,NY,10011,6
4997,Raleigh,16300,3/10/17,Seio,Karen,155824,104996,1,South,0,0,0,48.784,NC,27604,6
4998,Raleigh,16300,3/10/17,Seio,Karen,160821,104997,4,South,0,0,0,13.092,NC,27604,6
4999,Los Angeles,20050,1/31/16,CompanyA,Sample,129238,104998,1,West,0,0,0,109.592,CA,90045,6
5000,Los Angeles,20050,1/31/16,CompanyA,Sample,134237,104999,5,West,0,0,0,56.7,CA,90045,6
5001,Los Angeles,10060,5/7/17,Bellavance,Adam,159688,105000,1,West,0,0,0,79.99,CA,90004,6
5002,Newport News,14125,5/24/16,Hildebrand,Eugene,136126,105001,5,South,0,0,0,69.5,VA,23602,6
5003,Newport News,14125,5/24/16,Hildebrand,Eugene,141128,105002,4,South,0,0,0,191.6,VA,23602,6
5004,Los Angeles,12475,10/7/16,Chapman,Cindy,155033,105003,2,West,0,0,0,10.56,CA,90032,6
5005,Jackson,21010,4/30/14,Manning,Tamara,156006,105004,3,South,0,0,0,47.79,MS,39212,6
5006,Richmond,20695,11/10/15,Chapman,Steve,158659,105005,5,Central,0,0,0,714.3,IN,47374,6
5007,New York City,13240,11/9/15,percer,Dean,169796,105006,2,East,0,0,0,2321.9,NY,10035,6
5008,New York City,13240,11/9/15,percer,Dean,174803,105007,3,East,0,0,0,17.94,NY,10035,6
5009,Philadelphia,17035,9/7/15,Ryan,Lisa,102876,105008,1,East,0,0,0,9.522,PA,19134,6
5010,Philadelphia,17035,9/7/15,Ryan,Lisa,107885,105009,6,East,0,0,0,791.964,PA,19134,6
5011,Philadelphia,17035,9/7/15,Ryan,Lisa,107886,105010,3,East,0,0,0,4.923,PA,19134,6
5012,Phoenix,21370,5/11/17,Sumrall,Todd,139647,105011,7,West,0,0,0,209.979,AZ,85023,6
5013,Cleveland,20350,7/21/17,Wendt,Sean,160465,105012,3,East,0,0,0,33.93,OH,44105,6
5014,Cleveland,20350,7/21/17,Wendt,Sean,165478,105013,7,East,0,0,0,222.32,OH,44105,6
5015,Cleveland,20350,7/21/17,Wendt,Sean,165479,105014,6,East,0,0,0,210.564,OH,44105,6
5016,Toledo,21100,11/24/14,Hendricks,Thea,153850,105015,7,East,0,0,0,35.168,OH,43615,6
5017,Toledo,21100,11/24/14,Hendricks,Thea,158866,105016,4,East,0,0,0,1502.376,OH,43615,6
5018,Los Angeles,20410,11/15/14,Shariari,Shahid,127558,105017,3,West,0,0,0,10.11,CA,90008,6
5019,Los Angeles,20410,11/15/14,Shariari,Shahid,132576,105018,3,West,0,0,0,772.47,CA,90008,6
5020,Los Angeles,20410,11/15/14,Shariari,Shahid,132577,105019,2,West,0,0,0,20.46,CA,90008,6
5021,New York City,17515,3/23/17,Zewe,Mary,136511,105020,3,East,0,0,0,347.58,NY,10011,6
5022,San Diego,15475,12/18/16,Ellison,Jeremy,133795,105021,2,West,0,0,0,72.64,CA,92037,6
5023,San Diego,15475,12/18/16,Ellison,Jeremy,138817,105022,3,West,0,0,0,772.47,CA,92037,6
5024,San Diego,15475,12/18/16,Ellison,Jeremy,138818,105023,4,West,0,0,0,39.92,CA,92037,6
5025,Oklahoma City,19735,7/29/17,Fjeld,Roland,130953,105024,2,Central,0,0,0,33.48,OK,73120,6
5026,Oklahoma City,19735,7/29/17,Fjeld,Roland,135978,105025,3,Central,0,0,0,461.97,OK,73120,6
5027,Oklahoma City,19735,7/29/17,Fjeld,Roland,135979,105026,2,Central,0,0,0,137.62,OK,73120,6
5028,Oklahoma City,19735,7/29/17,Fjeld,Roland,135980,105027,3,Central,0,0,0,302.67,OK,73120,6
5029,Chicago,12295,9/2/14,VanderZanden,Christina,156820,105028,3,Central,0,0,0,239.976,IL,60653,6
5030,San Francisco,21790,1/29/17,Gonzalez,Vivek,139304,105029,3,West,0,0,0,8.34,CA,94109,6
5031,San Francisco,21790,1/29/17,Gonzalez,Vivek,144334,105030,1,West,0,0,0,8.57,CA,94109,6
5032,San Francisco,21790,1/29/17,Gonzalez,Vivek,144335,105031,8,West,0,0,0,119.616,CA,94109,6
5033,Vineland,11545,12/26/16,Bowman,Brenda,155166,105032,3,East,0,0,0,212.94,NJ,8360,6
5034,Vineland,11545,12/26/16,Bowman,Brenda,160199,105033,1,East,0,0,0,26.49,NJ,8360,6
5035,Milwaukee,14770,8/9/15,Redmond,Hallie,103954,105034,5,Central,0,0,0,687.4,WI,53209,6
5036,Seattle,20260,4/6/14,Cohen,Scott,169803,105035,3,West,0,0,0,653.55,WA,98115,6
5037,Seattle,20260,4/6/14,Cohen,Scott,174839,105036,2,West,0,0,0,33.9,WA,98115,6
5038,Naperville,13900,11/17/17,Grady,Emily,141719,105037,5,Central,0,0,0,239.96,IL,60540,6
5039,Wilmington,21370,7/11/15,Sumrall,Todd,136469,105038,4,East,0,0,0,199.836,DE,19805,6
5040,Wilmington,21370,7/11/15,Sumrall,Todd,141508,105039,2,East,0,0,0,716,DE,19805,6
5041,Wilmington,21370,7/11/15,Sumrall,Todd,141509,105040,7,East,0,0,0,221.06,DE,19805,6
5042,Los Angeles,10855,11/10/16,Irving,Arianne,158694,105041,3,West,0,0,0,67.71,CA,90036,6
5043,Los Angeles,10855,11/10/16,Irving,Arianne,163736,105042,4,West,0,0,0,129.92,CA,90036,6
5044,Los Angeles,10855,11/10/16,Irving,Arianne,163737,105043,9,West,0,0,0,467.46,CA,90036,6
5045,Los Angeles,10855,11/10/16,Irving,Arianne,163738,105044,5,West,0,0,0,61.4,CA,90036,6
5046,Los Angeles,10855,11/10/16,Irving,Arianne,163739,105045,4,West,0,0,0,720.76,CA,90036,6
5047,Los Angeles,10855,11/10/16,Irving,Arianne,163740,105046,3,West,0,0,0,5.184,CA,90036,6
5048,Los Angeles,10855,11/10/16,Irving,Arianne,163741,105047,5,West,0,0,0,14.7,CA,90036,6
5049,Chicago,13570,3/31/14,Dickinson,Dorothy,104759,105048,7,Central,0,0,0,8.134,IL,60610,6
5050,Chicago,13570,3/31/14,Dickinson,Dorothy,109808,105049,2,Central,0,0,0,79.984,IL,60610,6
5051,Des Moines,10060,9/18/15,Bellavance,Adam,150511,105050,2,West,0,0,0,18.54,WA,98198,6
5052,Philadelphia,16240,11/7/15,Bern,Karen,134922,105051,2,East,0,0,0,24.4,PA,19140,6
5053,Atlanta,15775,5/19/17,Castell,John,120607,105052,4,South,0,0,0,195.64,GA,30318,6
5054,Dallas,10465,1/3/15,Hunt,Amy,141243,105053,5,Central,0,0,0,398.4,TX,75217,6
5055,Dallas,10465,1/3/15,Hunt,Amy,146297,105054,3,Central,0,0,0,7.056,TX,75217,6
